h1,h3,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10
2.089296e+00, 1.000000e-01, 6.400000e+02, 9.781396e-04, 8.327959e+01, 3.213974e-03, 1.550435e+02, 6.848926e-05, 1.332551e+02, 1.028944e-05, 1.083961e+03, 4.088165e-04, 7.863992e+02
2.089296e+00, 1.659587e-01, 6.400000e+02, 1.012946e-03, 8.340224e+01, 3.324213e-03, 1.552487e+02, 7.090954e-05, 1.330517e+02, 1.071951e-05, 1.702339e+03, 3.386375e-04, 6.192808e+02
2.089296e+00, 2.754229e-01, 6.400000e+02, 1.077902e-03, 8.363730e+01, 3.528698e-03, 1.556683e+02, 7.542002e-05, 1.326921e+02, 1.136741e-05, 1.806485e+03, 3.471490e-04, 6.010485e+02
2.089296e+00, 4.570882e-01, 6.400000e+02, 1.212137e-03, 8.414183e+01, 3.947145e-03, 1.565874e+02, 8.468426e-05, 1.319695e+02, 1.253943e-05, 1.165957e+03, 5.032013e-04, 7.179081e+02
2.089296e+00, 7.585776e-01, 6.400000e+02, 1.557844e-03, 8.549503e+01, 5.003136e-03, 1.589927e+02, 1.082429e-04, 1.299488e+02, 1.576345e-05, 1.721111e+03, 5.308241e-04, 5.636203e+02
2.089296e+00, 1.258925e+00, 6.400000e+02, 2.165921e-03, 7.563694e+01, 7.745655e-03, 1.415884e+02, 1.312178e-04, 1.510085e+02, 1.617241e-05, 1.553523e+03, 7.321714e-04, 7.349712e+02
2.089296e+00, 2.089296e+00, 6.400000e+02, 1.026575e-03, 7.819170e+01, 3.565947e-03, 1.459442e+02, 6.983160e-05, 1.390251e+02, 8.874639e-06, 5.130831e+02, 3.921183e-05, 1.759089e+04
2.089296e+00, 3.467369e+00, 6.400000e+02, 6.166844e-04, 7.972985e+01, 2.104970e-03, 1.487618e+02, 4.276410e-05, 1.372657e+02, 6.194418e-06, 2.305191e+03, 1.619940e-04, 6.171964e+02
2.089296e+00, 5.754399e+00, 6.400000e+02, 4.055218e-04, 8.035994e+01, 1.374631e-03, 1.498778e+02, 2.836551e-05, 1.367479e+02, 4.385971e-06, 2.444194e+03, 1.020772e-04, 5.961955e+02
2.089296e+00, 9.549926e+00, 6.400000e+02, 2.775067e-04, 8.067223e+01, 9.376079e-04, 1.503890e+02, 1.953976e-05, 1.362129e+02, 3.104039e-06, 1.169591e+03, 1.106079e-04, 7.820571e+02
2.089296e+00, 1.584893e+01, 6.400000e+02, 1.936543e-04, 8.083688e+01, 6.531035e-04, 1.506873e+02, 1.371467e-05, 1.355979e+02, 2.302092e-06, 2.233670e+03, 5.288738e-05, 5.704705e+02
2.089296e+00, 2.630268e+01, 6.400000e+02, 1.366199e-04, 8.092102e+01, 4.603854e-04, 1.507971e+02, 9.735106e-06, 1.347102e+02, 1.678613e-06, 1.570748e+03, 4.857191e-05, 6.027396e+02
2.089296e+00, 4.365158e+01, 6.400000e+02, 9.695707e-05, 8.095562e+01, 3.266441e-04, 1.508164e+02, 6.958955e-06, 1.334890e+02, 1.242244e-06, 1.226137e+03, 4.076299e-05, 6.192797e+02
2.089296e+00, 7.244360e+01, 6.400000e+02, 6.904951e-05, 8.095502e+01, 2.326586e-04, 1.507646e+02, 5.001468e-06, 1.318173e+02, 9.320222e-07, 1.006491e+03, 3.310995e-05, 6.148222e+02
2.089296e+00, 1.202264e+02, 6.400000e+02, 4.928441e-05, 8.092493e+01, 1.661451e-04, 1.506455e+02, 3.613072e-06, 1.295614e+02, 7.101397e-07, 8.417707e+02, 2.680923e-05, 5.889909e+02
3.467369e+00, -1.202264e+02, 6.400000e+02, 4.847592e-05, 8.099260e+01, 1.632918e-04, 1.507793e+02, 3.558741e-06, 1.293635e+02, 7.094286e-07, 1.288180e+03, 2.130390e-05, 4.703948e+02
3.467369e+00, -7.244360e+01, 6.400000e+02, 6.721064e-05, 8.106620e+01, 2.262241e-04, 1.509155e+02, 4.876615e-06, 1.315385e+02, 9.064435e-07, 3.860326e+02, 2.024298e-06, 1.819102e+04
3.467369e+00, -4.365158e+01, 6.400000e+02, 9.271864e-05, 8.114059e+01, 3.117920e-04, 1.510930e+02, 6.670723e-06, 1.331144e+02, 1.189776e-06, 4.136298e+02, 2.062939e-06, 2.254893e+04
3.467369e+00, -2.630268e+01, 6.400000e+02, 1.269184e-04, 8.122666e+01, 4.263624e-04, 1.512796e+02, 9.075151e-06, 1.341977e+02, 1.566950e-06, 4.346622e+02, 1.884924e-06, 2.693811e+04
3.467369e+00, -1.584893e+01, 6.400000e+02, 1.716361e-04, 8.133828e+01, 5.758478e-04, 1.515050e+02, 1.221798e-05, 1.348870e+02, 2.056686e-06, 4.520990e+02, 3.060590e-06, 2.719724e+04
3.467369e+00, -9.549926e+00, 6.400000e+02, 2.279528e-04, 8.148985e+01, 7.635097e-04, 1.517921e+02, 1.617528e-05, 1.352466e+02, 2.669178e-06, 4.603786e+02, 1.587044e-06, 8.291194e+03
3.467369e+00, -5.754399e+00, 6.400000e+02, 2.951285e-04, 8.169208e+01, 9.863292e-04, 1.521650e+02, 2.089596e-05, 1.353412e+02, 3.396285e-06, 4.750357e+02, 1.034504e-05, 1.817991e+04
3.467369e+00, -3.467369e+00, 6.400000e+02, 3.695780e-04, 8.194463e+01, 1.231775e-03, 1.526237e+02, 2.612997e-05, 1.352311e+02, 4.200354e-06, 5.013193e+02, 3.872551e-05, 6.642669e+03
3.467369e+00, -2.089296e+00, 6.400000e+02, 4.449079e-04, 8.223017e+01, 1.478376e-03, 1.531244e+02, 3.143399e-05, 1.349695e+02, 5.030544e-06, 7.512775e+02, 1.753437e-04, 1.231265e+03
3.467369e+00, -1.258925e+00, 6.400000e+02, 5.136329e-04, 8.251571e+01, 1.701559e-03, 1.536354e+02, 3.627499e-05, 1.346643e+02, 5.781639e-06, 8.461126e+02, 2.134133e-04, 1.035429e+03
3.467369e+00, -7.585776e-01, 6.400000e+02, 5.702424e-04, 8.276828e+01, 1.884027e-03, 1.540897e+02, 4.026496e-05, 1.343754e+02, 6.393985e-06, 8.351594e+02, 2.372084e-04, 1.044994e+03
3.467369e+00, -4.570882e-01, 6.400000e+02, 6.129266e-04, 8.296933e+01, 2.020889e-03, 1.544282e+02, 4.328556e-05, 1.341025e+02, 6.926865e-06, 1.509860e+03, 2.187183e-04, 6.670620e+02
3.467369e+00, -2.754229e-01, 6.400000e+02, 6.427112e-04, 8.311401e+01, 2.115776e-03, 1.546995e+02, 4.538167e-05, 1.339454e+02, 7.205863e-06, 1.074787e+03, 2.664712e-04, 8.092207e+02
3.467369e+00, -1.659587e-01, 6.400000e+02, 6.625945e-04, 8.321330e+01, 2.179059e-03, 1.548619e+02, 4.679181e-05, 1.338011e+02, 7.481340e-06, 1.599260e+03, 2.289186e-04, 6.472510e+02
3.467369e+00, -1.000000e-01, 6.400000e+02, 6.752213e-04, 8.327665e+01, 2.218974e-03, 1.549936e+02, 4.767331e-05, 1.337538e+02, 7.547201e-06, 9.617564e+02, 2.862577e-04, 8.830910e+02
3.467369e+00, 1.000000e-01, 6.400000e+02, 7.178886e-04, 8.349872e+01, 2.353864e-03, 1.553690e+02, 5.070486e-05, 1.334385e+02, 8.094356e-06, 1.637469e+03, 2.449895e-04, 6.365406e+02
3.467369e+00, 1.659587e-01, 6.400000e+02, 7.334045e-04, 8.358039e+01, 2.402594e-03, 1.555266e+02, 5.178995e-05, 1.333607e+02, 8.208579e-06, 1.187698e+03, 2.962630e-04, 7.448026e+02
3.467369e+00, 2.754229e-01, 6.400000e+02, 7.611835e-04, 8.373074e+01, 2.489663e-03, 1.557976e+02, 5.375500e-05, 1.331745e+02, 8.495467e-06, 1.052702e+03, 3.202547e-04, 8.058486e+02
3.467369e+00, 4.570882e-01, 6.400000e+02, 8.136585e-04, 8.402377e+01, 2.653205e-03, 1.563190e+02, 5.747044e-05, 1.328017e+02, 9.059095e-06, 9.835941e+02, 3.487797e-04, 8.425171e+02
3.467369e+00, 7.585776e-01, 6.400000e+02, 9.243445e-04, 8.467946e+01, 2.993914e-03, 1.574736e+02, 6.532076e-05, 1.319448e+02, 1.027193e-05, 1.034429e+03, 3.968972e-04, 7.893135e+02
3.467369e+00, 1.258925e+00, 6.400000e+02, 1.225005e-03, 8.667864e+01, 3.888891e-03, 1.609720e+02, 8.660791e-05, 1.293097e+02, 1.343787e-05, 8.704677e+02, 5.615966e-04, 8.446758e+02
3.467369e+00, 2.089296e+00, 6.400000e+02, 1.834483e-03, 7.324072e+01, 6.759394e-03, 1.369981e+02, 1.100514e-04, 1.564343e+02, 1.259912e-05, 1.267239e+03, 6.301117e-04, 9.847239e+02
3.467369e+00, 3.467369e+00, 6.400000e+02, 7.707978e-04, 7.812241e+01, 2.679829e-03, 1.457875e+02, 5.273043e-05, 1.391351e+02, 6.879551e-06, 5.230847e+02, 4.167065e-05, 1.276299e+04
3.467369e+00, 5.754399e+00, 6.400000e+02, 4.523675e-04, 7.974619e+01, 1.544016e-03, 1.487486e+02, 3.151314e-05, 1.372217e+02, 4.635083e-06, 1.192746e+03, 1.750784e-04, 8.164264e+02
3.467369e+00, 9.549926e+00, 6.400000e+02, 2.944117e-04, 8.037785e+01, 9.978886e-04, 1.498782e+02, 2.068100e-05, 1.365237e+02, 3.259576e-06, 1.753358e+03, 9.471912e-05, 6.464711e+02
3.467369e+00, 1.584893e+01, 6.400000e+02, 2.003328e-04, 8.068083e+01, 6.768512e-04, 1.503766e+02, 1.416912e-05, 1.357537e+02, 2.309741e-06, 9.483470e+02, 8.531953e-05, 8.813164e+02
3.467369e+00, 2.630268e+01, 6.400000e+02, 1.393286e-04, 8.083414e+01, 4.699459e-04, 1.506498e+02, 9.919487e-06, 1.348380e+02, 1.708441e-06, 1.834058e+03, 4.453108e-05, 5.740602e+02
3.467369e+00, 4.365158e+01, 6.400000e+02, 9.808957e-05, 8.090580e+01, 3.306341e-04, 1.507320e+02, 7.036203e-06, 1.335767e+02, 1.254046e-06, 1.331804e+03, 3.938098e-05, 5.977296e+02
3.467369e+00, 7.244360e+01, 6.400000e+02, 6.952883e-05, 8.092605e+01, 2.343455e-04, 1.507157e+02, 5.034207e-06, 1.318792e+02, 9.369022e-07, 1.054062e+03, 3.265565e-05, 6.001416e+02
3.467369e+00, 1.202264e+02, 6.400000e+02, 4.948867e-05, 8.090798e+01, 1.668635e-04, 1.506171e+02, 3.627036e-06, 1.296060e+02, 7.121946e-07, 8.642754e+02, 2.666477e-05, 5.797896e+02
5.754399e+00, -1.202264e+02, 6.400000e+02, 4.815945e-05, 8.101858e+01, 1.621905e-04, 1.508056e+02, 3.536984e-06, 1.292850e+02, 7.002120e-07, 8.107249e+02, 2.663807e-05, 5.969090e+02
5.754399e+00, -7.244360e+01, 6.400000e+02, 6.648233e-05, 8.110938e+01, 2.236692e-04, 1.509902e+02, 4.826757e-06, 1.314423e+02, 9.000865e-07, 3.843301e+02, 1.828533e-06, 1.909952e+04
5.754399e+00, -4.365158e+01, 6.400000e+02, 9.109467e-05, 8.120991e+01, 3.061034e-04, 1.512137e+02, 6.559552e-06, 1.329849e+02, 1.175596e-06, 4.112806e+02, 1.764169e-06, 2.367108e+04
5.754399e+00, -2.630268e+01, 6.400000e+02, 1.233847e-04, 8.133474e+01, 4.140117e-04, 1.514684e+02, 8.833215e-06, 1.340249e+02, 1.536065e-06, 4.316749e+02, 1.509482e-06, 2.563588e+04
5.754399e+00, -1.584893e+01, 6.400000e+02, 1.642262e-04, 8.149991e+01, 5.500358e-04, 1.517871e+02, 1.171044e-05, 1.346606e+02, 1.991695e-06, 4.470076e+02, 1.689360e-06, 2.531805e+04
5.754399e+00, -9.549926e+00, 6.400000e+02, 2.132198e-04, 8.171779e+01, 7.124283e-04, 1.521904e+02, 1.516536e-05, 1.349631e+02, 2.539380e-06, 4.574606e+02, 2.260234e-06, 2.825118e+04
5.754399e+00, -5.754399e+00, 6.400000e+02, 2.678988e-04, 8.198944e+01, 8.925205e-04, 1.526779e+02, 1.902812e-05, 1.350058e+02, 3.156213e-06, 5.085444e+02, 3.927037e-05, 4.677944e+03
5.754399e+00, -3.467369e+00, 6.400000e+02, 3.236177e-04, 8.229725e+01, 1.074612e-03, 1.532287e+02, 2.297224e-05, 1.348726e+02, 3.791722e-06, 5.746172e+02, 8.616333e-05, 2.339756e+03
5.754399e+00, -2.089296e+00, 6.400000e+02, 3.748635e-04, 8.260740e+01, 1.240686e-03, 1.537822e+02, 2.660819e-05, 1.346504e+02, 4.382296e-06, 6.221653e+02, 1.209482e-04, 1.793335e+03
5.754399e+00, -1.258925e+00, 6.400000e+02, 4.173798e-04, 8.288390e+01, 1.377365e-03, 1.542761e+02, 2.963114e-05, 1.344153e+02, 4.874790e-06, 6.223191e+02, 1.351277e-04, 1.786057e+03
5.754399e+00, -7.585776e-01, 6.400000e+02, 4.496093e-04, 8.310518e+01, 1.480352e-03, 1.546527e+02, 3.193273e-05, 1.341848e+02, 5.280513e-06, 9.769960e+02, 1.900408e-04, 8.718284e+02
5.754399e+00, -4.570882e-01, 6.400000e+02, 4.722226e-04, 8.326585e+01, 1.552145e-03, 1.549469e+02, 3.354333e-05, 1.340418e+02, 5.529669e-06, 7.675696e+02, 1.928167e-04, 1.148559e+03
5.754399e+00, -2.754229e-01, 6.400000e+02, 4.873497e-04, 8.337627e+01, 1.600088e-03, 1.551289e+02, 3.462842e-05, 1.339111e+02, 5.739378e-06, 1.110079e+03, 2.008610e-04, 7.840423e+02
5.754399e+00, -1.659587e-01, 6.400000e+02, 4.970890e-04, 8.344847e+01, 1.630918e-03, 1.552408e+02, 3.532937e-05, 1.338157e+02, 5.906514e-06, 1.656218e+03, 1.681393e-04, 6.350633e+02
5.754399e+00, -1.000000e-01, 6.400000e+02, 5.031004e-04, 8.349300e+01, 1.649759e-03, 1.553415e+02, 3.575109e-05, 1.338049e+02, 5.912172e-06, 9.472514e+02, 2.141156e-04, 8.903328e+02
5.754399e+00, 1.000000e-01, 6.400000e+02, 5.227711e-04, 8.364290e+01, 1.711683e-03, 1.555896e+02, 3.716831e-05, 1.336221e+02, 6.197287e-06, 1.452966e+03, 1.915479e-04, 6.688691e+02
5.754399e+00, 1.659587e-01, 6.400000e+02, 5.296312e-04, 8.369528e+01, 1.733131e-03, 1.556947e+02, 3.765238e-05, 1.335907e+02, 6.240713e-06, 1.057502e+03, 2.219343e-04, 8.073335e+02
5.754399e+00, 2.754229e-01, 6.400000e+02, 5.415724e-04, 8.378842e+01, 1.770455e-03, 1.558662e+02, 3.850686e-05, 1.335037e+02, 6.365843e-06, 8.677770e+02, 2.310833e-04, 9.668081e+02
5.754399e+00, 4.570882e-01, 6.400000e+02, 5.629757e-04, 8.395850e+01, 1.837156e-03, 1.561717e+02, 4.004110e-05, 1.333343e+02, 6.610849e-06, 7.391500e+02, 2.282318e-04, 1.192452e+03
5.754399e+00, 7.585776e-01, 6.400000e+02, 6.037189e-04, 8.429440e+01, 1.963442e-03, 1.567414e+02, 4.298412e-05, 1.329366e+02, 7.163292e-06, 1.253021e+03, 2.396895e-04, 7.120182e+02
5.754399e+00, 1.258925e+00, 6.400000e+02, 6.903819e-04, 8.505500e+01, 2.227770e-03, 1.580985e+02, 4.922501e-05, 1.321589e+02, 8.153533e-06, 6.063832e+02, 2.311772e-04, 1.729528e+03
5.754399e+00, 2.089296e+00, 6.400000e+02, 9.338429e-04, 8.752914e+01, 2.940464e-03, 1.623775e+02, 6.694938e-05, 1.293942e+02, 1.117170e-05, 4.574415e+02, 8.667992e-05, 7.575068e+03
5.754399e+00, 3.467369e+00, 6.400000e+02, 1.452230e-03, 7.133547e+01, 5.486753e-03, 1.332145e+02, 8.832734e-05, 1.577938e+02, 9.133664e-06, 8.424583e+02, 3.654257e-04, 2.221958e+03
5.754399e+00, 5.754399e+00, 6.400000e+02, 5.697173e-04, 7.807553e+01, 1.981953e-03, 1.456754e+02, 3.915563e-05, 1.391612e+02, 5.242889e-06, 5.506243e+02, 6.781401e-05, 5.803353e+03
5.754399e+00, 9.549926e+00, 6.400000e+02, 3.291106e-04, 7.975404e+01, 1.123335e-03, 1.487284e+02, 2.302083e-05, 1.370472e+02, 3.460445e-06, 7.271216e+02, 1.203515e-04, 1.402272e+03
5.754399e+00, 1.584893e+01, 6.400000e+02, 2.126857e-04, 8.038447e+01, 7.208916e-04, 1.498610e+02, 1.500525e-05, 1.361002e+02, 2.419847e-06, 1.355568e+03, 8.030104e-05, 6.988326e+02
5.754399e+00, 2.630268e+01, 6.400000e+02, 1.441301e-04, 8.067829e+01, 4.869461e-04, 1.503860e+02, 1.024606e-05, 1.350587e+02, 1.764862e-06, 2.424073e+03, 3.711095e-05, 5.375768e+02
5.754399e+00, 4.365158e+01, 6.400000e+02, 1.000431e-04, 8.081921e+01, 3.375289e-04, 1.505853e+02, 7.169359e-06, 1.337257e+02, 1.274964e-06, 1.543820e+03, 3.660680e-05, 5.665134e+02
5.754399e+00, 7.244360e+01, 6.400000e+02, 7.034275e-05, 8.087661e+01, 2.372130e-04, 1.506323e+02, 5.089776e-06, 1.319834e+02, 9.452894e-07, 1.142494e+03, 3.173188e-05, 5.776170e+02
5.754399e+00, 1.202264e+02, 6.400000e+02, 4.983233e-05, 8.087937e+01, 1.680730e-04, 1.505693e+02, 3.650525e-06, 1.296805e+02, 7.156725e-07, 9.042522e+02, 2.637199e-05, 5.652056e+02
9.549926e+00, -1.202264e+02, 6.400000e+02, 4.764064e-05, 8.106095e+01, 1.603770e-04, 1.508666e+02, 3.501417e-06, 1.291632e+02, 6.927181e-07, 5.852917e+02, 2.631672e-05, 8.257229e+02
9.549926e+00, -7.244360e+01, 6.400000e+02, 6.531581e-05, 8.117801e+01, 2.195834e-04, 1.511088e+02, 4.746830e-06, 1.312863e+02, 8.898190e-07, 3.817010e+02, 1.559559e-06, 2.031370e+04
9.549926e+00, -4.365158e+01, 6.400000e+02, 8.854924e-05, 8.131728e+01, 2.972084e-04, 1.514003e+02, 6.385054e-06, 1.327783e+02, 1.153078e-06, 4.077605e+02, 1.394804e-06, 2.412745e+04
9.549926e+00, -2.630268e+01, 6.400000e+02, 1.180256e-04, 8.149567e+01, 3.953467e-04, 1.517506e+02, 8.465461e-06, 1.337605e+02, 1.488334e-06, 4.297138e+02, 2.301795e-06, 2.478314e+04
9.549926e+00, -1.584893e+01, 6.400000e+02, 1.535243e-04, 8.172711e+01, 5.129503e-04, 1.521826e+02, 1.097505e-05, 1.343251e+02, 1.895125e-06, 4.414677e+02, 1.083408e-06, 5.360621e+02
9.549926e+00, -9.549926e+00, 6.400000e+02, 1.933210e-04, 8.201374e+01, 6.439170e-04, 1.527054e+02, 1.379512e-05, 1.345693e+02, 2.356974e-06, 4.535123e+02, 3.329332e-06, 2.773067e+04
9.549926e+00, -5.754399e+00, 6.400000e+02, 2.340958e-04, 8.233857e+01, 7.770382e-04, 1.532837e+02, 1.669406e-05, 1.345816e+02, 2.839923e-06, 5.030060e+02, 3.562077e-05, 4.497844e+03
9.549926e+00, -3.467369e+00, 6.400000e+02, 2.717906e-04, 8.266674e+01, 8.990228e-04, 1.538688e+02, 1.938280e-05, 1.344653e+02, 3.294250e-06, 5.317940e+02, 5.698864e-05, 3.144322e+03
9.549926e+00, -2.089296e+00, 6.400000e+02, 3.032464e-04, 8.296096e+01, 1.000020e-03, 1.543743e+02, 2.163718e-05, 1.342799e+02, 3.696537e-06, 8.243566e+02, 1.286331e-04, 1.018693e+03
9.549926e+00, -1.258925e+00, 6.400000e+02, 3.271202e-04, 8.319624e+01, 1.076072e-03, 1.547960e+02, 2.335011e-05, 1.341283e+02, 3.988548e-06, 7.347524e+02, 1.321915e-04, 1.200322e+03
9.549926e+00, -7.585776e-01, 6.400000e+02, 3.440060e-04, 8.336914e+01, 1.129648e-03, 1.550816e+02, 2.456953e-05, 1.339739e+02, 4.235410e-06, 1.229085e+03, 1.372406e-04, 7.236861e+02
9.549926e+00, -4.570882e-01, 6.400000e+02, 3.552278e-04, 8.348657e+01, 1.165016e-03, 1.553034e+02, 2.537474e-05, 1.339053e+02, 4.351733e-06, 8.469421e+02, 1.516878e-04, 9.850042e+02
9.549926e+00, -2.754229e-01, 6.400000e+02, 3.624970e-04, 8.356408e+01, 1.187959e-03, 1.554243e+02, 2.590270e-05, 1.338221e+02, 4.475135e-06, 1.262789e+03, 1.430010e-04, 7.116121e+02
9.549926e+00, -1.659587e-01, 6.400000e+02, 3.669993e-04, 8.361222e+01, 1.202040e-03, 1.555277e+02, 2.622280e-05, 1.338126e+02, 4.497991e-06, 7.867796e+02, 1.538633e-04, 1.079726e+03
9.549926e+00, -1.000000e-01, 6.400000e+02, 3.698294e-04, 8.364286e+01, 1.210969e-03, 1.555702e+02, 2.642947e-05, 1.337724e+02, 4.554420e-06, 1.057561e+03, 1.556084e-04, 7.985639e+02
9.549926e+00, 1.000000e-01, 6.400000e+02, 3.786381e-04, 8.373907e+01, 1.238513e-03, 1.557555e+02, 2.706316e-05, 1.337184e+02, 4.641433e-06, 6.991954e+02, 1.480753e-04, 1.301202e+03
9.549926e+00, 1.659587e-01, 6.400000e+02, 3.817131e-04, 8.377300e+01, 1.248208e-03, 1.557964e+02, 2.728935e-05, 1.336638e+02, 4.714117e-06, 1.129269e+03, 1.576002e-04, 7.609573e+02
9.549926e+00, 2.754229e-01, 6.400000e+02, 3.868593e-04, 8.383014e+01, 1.264245e-03, 1.559076e+02, 2.765967e-05, 1.336324e+02, 4.759868e-06, 8.546887e+02, 1.658595e-04, 9.706481e+02
9.549926e+00, 4.570882e-01, 6.400000e+02, 3.958179e-04, 8.393069e+01, 1.292145e-03, 1.560921e+02, 2.830673e-05, 1.335619e+02, 4.864155e-06, 6.962151e+02, 1.546455e-04, 1.306564e+03
9.549926e+00, 7.585776e-01, 6.400000e+02, 4.119638e-04, 8.411596e+01, 1.342369e-03, 1.563986e+02, 2.948473e-05, 1.333759e+02, 5.109626e-06, 1.096640e+03, 1.721019e-04, 7.729765e+02
9.549926e+00, 1.258925e+00, 6.400000e+02, 4.426192e-04, 8.447964e+01, 1.436846e-03, 1.570450e+02, 3.171305e-05, 1.330801e+02, 5.495458e-06, 8.257340e+02, 1.900956e-04, 9.981797e+02
9.549926e+00, 2.089296e+00, 6.400000e+02, 5.085315e-04, 8.531771e+01, 1.636822e-03, 1.585096e+02, 3.653921e-05, 1.323469e+02, 6.381204e-06, 6.506373e+02, 1.909629e-04, 1.435577e+03
9.549926e+00, 3.467369e+00, 6.400000e+02, 6.971815e-04, 8.813242e+01, 2.182914e-03, 1.633422e+02, 5.058837e-05, 1.297796e+02, 9.108168e-06, 4.353318e+02, 6.047241e-06, 2.255982e+04
9.549926e+00, 5.754399e+00, 6.400000e+02, 1.102338e-03, 7.008275e+01, 4.237006e-03, 1.306516e+02, 6.858228e-05, 1.565660e+02, 6.497387e-06, 7.492324e+02, 1.515343e-04, 4.801278e+03
9.549926e+00, 9.549926e+00, 6.400000e+02, 4.167055e-04, 7.804354e+01, 1.450424e-03, 1.455653e+02, 2.876154e-05, 1.389892e+02, 4.004739e-06, 1.512627e+03, 1.429938e-04, 7.425060e+02
9.549926e+00, 1.584893e+01, 6.400000e+02, 2.380905e-04, 7.975441e+01, 8.127282e-04, 1.486994e+02, 1.672240e-05, 1.366916e+02, 2.577216e-06, 5.472074e+02, 4.788089e-05, 3.272499e+03
9.549926e+00, 2.630268e+01, 6.400000e+02, 1.531273e-04, 8.038081e+01, 5.190849e-04, 1.498245e+02, 1.085680e-05, 1.354199e+02, 1.798485e-06, 1.109173e+03, 6.427384e-05, 7.431942e+02
9.549926e+00, 4.365158e+01, 6.400000e+02, 1.035069e-04, 8.066375e+01, 3.497919e-04, 1.503226e+02, 7.405257e-06, 1.339826e+02, 1.314499e-06, 2.036032e+03, 3.096118e-05, 5.254268e+02
9.549926e+00, 7.244360e+01, 6.400000e+02, 7.174692e-05, 8.079065e+01, 2.421687e-04, 1.504873e+02, 5.185575e-06, 1.321603e+02, 9.601134e-07, 1.320202e+03, 2.976730e-05, 5.450026e+02
9.549926e+00, 1.202264e+02, 6.400000e+02, 5.041591e-05, 8.083055e+01, 1.701290e-04, 1.504876e+02, 3.690394e-06, 1.298057e+02, 7.216441e-07, 9.786225e+02, 2.574196e-05, 5.428306e+02
1.584893e+01, -1.202264e+02, 6.400000e+02, 4.679707e-05, 8.112960e+01, 1.574070e-04, 1.510129e+02, 3.444052e-06, 1.289704e+02, 6.936434e-07, 1.208673e+03, 2.152187e-05, 4.739356e+02
1.584893e+01, -7.244360e+01, 6.400000e+02, 6.348767e-05, 8.128423e+01, 2.131956e-04, 1.512920e+02, 4.621392e-06, 1.310363e+02, 8.735155e-07, 3.777717e+02, 1.232130e-06, 2.126579e+04
1.584893e+01, -4.365158e+01, 6.400000e+02, 8.468997e-05, 8.147695e+01, 2.837694e-04, 1.516792e+02, 6.119855e-06, 1.324596e+02, 1.118307e-06, 4.063766e+02, 2.489567e-06, 1.906054e+04
1.584893e+01, -2.630268e+01, 6.400000e+02, 1.102940e-04, 8.172147e+01, 3.685633e-04, 1.521416e+02, 7.933256e-06, 1.333573e+02, 1.417342e-06, 4.217353e+02, 1.053855e-06, 1.646787e+04
1.584893e+01, -1.584893e+01, 6.400000e+02, 1.390915e-04, 8.202116e+01, 4.632844e-04, 1.526918e+02, 9.978870e-06, 1.338492e+02, 1.759739e-06, 4.352826e+02, 1.405594e-06, 2.215055e+04
1.584893e+01, -9.549926e+00, 6.400000e+02, 1.687008e-04, 8.235952e+01, 5.598794e-04, 1.532983e+02, 1.209037e-05, 1.340455e+02, 2.120559e-06, 4.649610e+02, 1.468657e-05, 7.942856e+03
1.584893e+01, -5.754399e+00, 6.400000e+02, 1.961733e-04, 8.270145e+01, 6.486959e-04, 1.539085e+02, 1.405762e-05, 1.340598e+02, 2.463738e-06, 4.863207e+02, 2.655658e-05, 5.095894e+03
1.584893e+01, -3.467369e+00, 6.400000e+02, 2.191685e-04, 8.300832e+01, 7.224283e-04, 1.544394e+02, 1.571275e-05, 1.339710e+02, 2.765601e-06, 6.643561e+02, 8.456495e-05, 1.359781e+03
1.584893e+01, -2.089296e+00, 6.400000e+02, 2.366721e-04, 8.325438e+01, 7.781055e-04, 1.548784e+02, 1.697559e-05, 1.338795e+02, 2.991867e-06, 6.156013e+02, 8.193093e-05, 1.637642e+03
1.584893e+01, -1.258925e+00, 6.400000e+02, 2.490710e-04, 8.343531e+01, 8.173718e-04, 1.551800e+02, 1.787575e-05, 1.337699e+02, 3.174374e-06, 9.526444e+02, 1.082510e-04, 8.450069e+02
1.584893e+01, -7.585776e-01, 6.400000e+02, 2.573296e-04, 8.355863e+01, 8.433586e-04, 1.554092e+02, 1.847277e-05, 1.337225e+02, 3.272024e-06, 7.057190e+02, 1.041084e-04, 1.227260e+03
1.584893e+01, -4.570882e-01, 6.400000e+02, 2.626791e-04, 8.363993e+01, 8.602062e-04, 1.555372e+02, 1.886375e-05, 1.336566e+02, 3.362479e-06, 1.022959e+03, 1.126912e-04, 7.972863e+02
1.584893e+01, -2.754229e-01, 6.400000e+02, 2.660005e-04, 8.369069e+01, 8.705793e-04, 1.556426e+02, 1.910220e-05, 1.336523e+02, 3.388358e-06, 6.858215e+02, 1.050894e-04, 1.293506e+03
1.584893e+01, -1.659587e-01, 6.400000e+02, 2.680853e-04, 8.372288e+01, 8.771431e-04, 1.556875e+02, 1.925563e-05, 1.336175e+02, 3.429998e-06, 9.136720e+02, 1.168851e-04, 8.795632e+02
1.584893e+01, -1.000000e-01, 6.400000e+02, 2.693719e-04, 8.374278e+01, 8.812106e-04, 1.557084e+02, 1.935116e-05, 1.335878e+02, 3.469565e-06, 1.284615e+03, 1.062748e-04, 6.880816e+02
